tile,frame,n_px,mean_resid,mean_ctx,mean_ab
E12_N44,B18_016498_2264_XI_46N345W,120198,0.0017098938985448495,123.85594020517188,0.016665085120691307
E12_N44,B18_016643_2264_XI_46N345W,13799,0.0023315197429445585,139.74341119317975,0.008100715104571738
E12_N44,B18_016788_2273_XI_47N345W,25633,0.0003674789949445559,97.25883645624049,0.0038038649399913787
E12_N44,B19_016999_2240_XN_44N343W,58170,-0.0025271547058342407,112.22056556348848,0.012191190408192071
E12_N44,D01_027469_2243_XI_44N347W,26445,0.00010603947478993403,120.83573716528409,0.0036022781911622063
E12_N44,D01_027601_2242_XI_44N347W,199,0.002225349583716982,133.53869935615577,0.008379735294849396
E12_N44,D04_028735_2267_XI_46N346W,77185,-0.0013454948177852315,132.5816707626158,0.001044578967673673
E12_N44,D04_028801_2268_XN_46N348W,9421,-0.0019093971889397165,141.685072743074,0.008358282170815457
E12_N44,D21_035407_2260_XI_46N345W,188,-0.004310023488337382,96.04629841256649,0.002919567736016495
E12_N44,F02_036396_2272_XI_47N346W,661,0.0038832754702405833,138.12067416792738,0.008539056859770649
E12_N44,F02_036752_2293_XN_49N345W,1991,0.00174495271573562,110.15057701061025,0.005052983485535039
E12_N44,F04_037530_2282_XN_48N345W,62178,0.0002957000682510371,132.0064776070063,0.005991790779743312
E12_N44,F18_042739_2263_XI_46N345W,6128,-0.012370403853192878,146.97383185404087,0.0005846955467477418
