tile,frame,n,median,iqr,p5,p25,p50,p75,p95,pn5,pn25,pn50,pn75,pn95
E0_N40,F19_043346_2220_XN_42N357W,7130,109.32763671875,24.751708984375,71.61865234375,95.585205078125,109.32763671875,120.3369140625,139.279345703125,-1.5234901314816094,-0.5552114259787144,0.0,0.44478857402128563,1.2100865036544584
E0_N40,F20_043702_2224_XN_42N356W,1479,127.5595703125,20.78466796875,96.3705078125,117.5322265625,127.5595703125,138.31689453125,158.90087890625,-1.500580261705077,-0.48243944839899455,0.0,0.5175605516010054,1.5079051847675429
E0_N40,G11_022643_2234_XN_43N356W,20416,93.8408203125,29.439697265625,62.645263671875,79.716796875,93.8408203125,109.156494140625,134.03955078125,-1.0596425757764232,-0.4797611643239209,0.0,0.5202388356760791,1.3654600489281419
E0_N40,G20_025953_2199_XN_39N359W,14814,66.5009765625,8.845458984375,52.630078125,61.763671875,66.5009765625,70.609130859375,80.67192382812499,-1.5681377825618947,-0.5355634677486131,0.0,0.4644365322513869,1.6020590102398486
E0_N40,G20_026164_2234_XN_43N359W,65165,126.703125,37.984375,81.399609375,106.037109375,126.703125,144.021484375,164.049609375,-1.1926881941587826,-0.5440662278897573,0.0,0.4559337721102427,0.9832064993829697
E0_N40,G21_026243_2201_XN_40N356W,964,144.455078125,56.893310546875,63.170947265625,110.111083984375,144.455078125,167.00439453125,189.92880859375,-1.4287115669320058,-0.6036561031604695,0.0,0.39634389683953053,0.7992807947304054
E0_N40,G22_026665_2229_XN_42N358W,62141,128.794921875,38.208984375,82.845703125,107.9541015625,128.794921875,146.1630859375,164.998046875,-1.2025762919797578,-0.5454429279762818,0.0,0.45455707202371826,0.9475029392220007
E0_N40,G23_027021_2226_XN_42N356W,25245,128.66796875,29.8447265625,86.2736328125,113.1064453125,128.66796875,142.951171875,164.459765625,-1.4204967114950429,-0.5214161840253918,0.0,0.47858381597460814,1.1992670396911091
E0_N40,G23_027087_2234_XN_43N358W,172813,133.6748046875,34.103515625,90.51171875,116.1005859375,133.6748046875,150.2041015625,169.336328125,-1.2656491609873433,-0.5153198556783689,0.0,0.4846801443216311,1.0456846686902237
E0_N40,J04_046524_2201_XN_40N355W,73695,102.666015625,16.86962890625,79.30537109375,93.91552734375,102.666015625,110.78515625,121.88896484375,-1.3847752467509915,-0.5187125531853309,0.0,0.481287446814669,1.1395004196937684
E0_N40,J05_046867_2211_XN_41N359W,74945,126.98828125,58.6826171875,66.169140625,90.8671875,126.98828125,149.5498046875,167.19140625,-1.0364081143598876,-0.6155331081193524,0.0,0.3844668918806477,0.6850942736849113
E0_N40,J06_047223_2200_XN_40N359W,5376,113.1884765625,34.49951171875,77.589599609375,96.6513671875,113.1884765625,131.15087890625,172.6455078125,-1.0318661099709858,-0.47934328780694924,0.0,0.5206567121930508,1.7234166017974666
E0_N40,J20_052550_2233_XI_43N359W,101723,118.984375,33.83935546875,77.07626953125,101.423828125,118.984375,135.26318359375,155.77041015625,-1.2384427802548228,-0.5189385740877018,0.0,0.48106142591229817,1.0870784814510193
E0_N40,J21_052906_2233_XI_43N359W,97421,127.3427734375,33.4697265625,82.5068359375,110.185546875,127.3427734375,143.6552734375,165.998046875,-1.339596767134479,-0.5126192629766871,0.0,0.4873807370233128,1.1549324541184023
E0_N40,K03_054686_2237_XN_43N356W,54791,136.822265625,31.0810546875,89.4287109375,119.53076171875,136.822265625,150.61181640625,168.3310546875,-1.5248374022056743,-0.5563358155025607,0.0,0.4436641844974393,1.013761900273353
E0_N40,K04_054963_2209_XN_40N358W,159484,116.6484375,45.5478515625,61.4990234375,91.5771484375,116.6484375,137.125,151.4892578125,-1.210801655196072,-0.5504384554362042,0.0,0.4495615445637958,0.7649278531763899
E0_N40,P15_006952_2201_XN_40N357W,72994,108.9619140625,46.07177734375,54.4439453125,75.49658203125,108.9619140625,121.568359375,135.68393554687498,-1.1833267977319697,-0.7263738010704255,0.0,0.27362619892957446,0.5800084786179848
E0_N40,P18_007888_2206_XN_40N355W,23789,114.1298828125,20.939453125,95.537109375,104.703125,114.1298828125,125.642578125,137.302734375,-0.8879302303889562,-0.4501912135062028,0.0,0.5498087864937973,1.1066598265087213
E0_N40,P19_008600_2212_XI_41N358W,153494,137.876953125,52.457763671875,63.97392578125,102.326416015625,137.876953125,154.7841796875,165.599951171875,-1.4088101011323284,-0.6776982970861044,0.0,0.3223017029138956,0.5284822704277531
E0_N40,P20_008745_2214_XN_41N358W,1748,81.4501953125,8.03369140625,70.607421875,77.5078125,81.4501953125,85.54150390625,91.5474609375,-1.3496626754999088,-0.49073117364614355,0.0,0.5092688263538564,1.256865009420775
E0_N40,P20_008956_2197_XN_39N000W,6611,66.623046875,49.86181640625,49.3427734375,57.61376953125,66.623046875,107.4755859375,130.00732421875,-0.3465632558731651,-0.18068490065317233,0.0,0.8193150993468277,1.2711987230333832
E0_N40,P20_009035_2240_XI_44N357W,53018,141.185546875,40.276123046875,81.5361328125,115.9326171875,141.185546875,156.208740234375,168.03881835937497,-1.481011814197647,-0.6269950476144293,0.0,0.3730049523855708,0.6667293039382672
E0_N40,P21_009101_2208_XN_40N359W,91153,128.2353515625,48.4423828125,69.9708984375,100.673828125,128.2353515625,149.1162109375,165.490625,-1.2027577865134564,-0.5689547424654773,0.0,0.4310452575345227,0.7690636024594294
E0_N40,P21_009246_2240_XI_44N358W,51025,134.107421875,34.6533203125,87.2578125,114.22265625,134.107421875,148.8759765625,165.49570312499998,-1.3519515288149921,-0.5738199239115119,0.0,0.42618007608848807,0.9057799070029583
E0_N40,P21_009312_2208_XN_40N359W,112840,93.4619140625,60.838134765625,63.1142578125,76.247802734375,93.4619140625,137.0859375,157.16796875,-0.4988262110091375,-0.2829493605358096,0.0,0.7170506394641905,1.047140168463801
E0_N40,P21_009391_2238_XI_43N357W,66392,127.65625,40.608154296875,82.17412109375,106.627685546875,127.65625,147.23583984375,163.5625,-1.120024529402216,-0.5178409316363155,0.0,0.48215906836368444,0.8842128045884411
E0_N40,P22_009602_2210_XN_41N357W,103172,128.6220703125,40.787109375,74.4677734375,102.08984375,128.6220703125,142.876953125,160.53647460937498,-1.3277306900349566,-0.650505195613657,0.0,0.34949480438634295,0.7824630081884781
E0_N40,P22_009747_2239_XN_43N356W,51224,110.2021484375,29.0986328125,75.990234375,94.68603515625,110.2021484375,123.78466796875,139.964697265625,-1.175722388159882,-0.533224821290734,0.0,0.46677517870926605,1.0228160553075816
E12_N44,B01_010195_2277_XN_47N347W,137969,132.458984375,40.140625,84.8046875,109.8056640625,132.458984375,149.9462890625,172.67148437499998,-1.187183729077462,-0.5643489684702219,0.0,0.43565103152977813,1.0017905799922142
E12_N44,B04_011329_2241_XI_44N347W,101275,114.4365234375,57.6416015625,53.7513671875,83.060546875,114.4365234375,140.7021484375,170.15546874999995,-1.0528013553578992,-0.5443286742905549,0.0,0.45567132570944513,0.9666446421008039
E12_N44,B05_011685_2274_XI_47N347W,127021,130.2626953125,33.6533203125,88.53515625,112.2314453125,130.2626953125,145.884765625,163.654296875,-1.2399233916601375,-0.5357940860683091,0.0,0.4642059139316909,0.9922230927715389
E12_N44,B06_011830_2258_XN_45N344W,420,125.19677734375,10.89892578125,111.828076171875,119.642578125,125.19677734375,130.54150390625,138.459033203125,-1.2266072308588327,-0.5096097845078625,0.0,0.49039021549213746,1.2168406433403511
E12_N44,B17_016287_2222_XI_42N344W,17985,96.4453125,12.1572265625,81.732421875,89.591796875,96.4453125,101.7490234375,111.4111328125,-1.2102176881677242,-0.5637400594425255,0.0,0.43625994055747447,1.2310225720941441
E12_N44,B18_016498_2264_XI_46N345W,120198,124.8349609375,36.124755859375,77.118505859375,105.728759765625,124.8349609375,141.853515625,168.581201171875,-1.3208796555988833,-0.5288949563078253,0.0,0.4711050436921746,1.2109767718477766
E12_N44,B18_016643_2264_XI_46N345W,13799,139.1103515625,33.267578125,96.0751953125,123.21337890625,139.1103515625,156.48095703125,184.6630859375,-1.2936065285034932,-0.4778518170609992,0.0,0.5221481829390008,1.3692831562261492
E12_N44,B18_016788_2273_XI_47N345W,25633,96.6884765625,14.4482421875,79.980078125,89.6240234375,96.6884765625,104.072265625,116.8255859375,-1.1564312267657988,-0.488948969246367,0.0,0.511051030753633,1.3937411287597157
E12_N44,B19_016999_2240_XN_44N343W,58170,112.65771484375,17.695068359375,93.253271484375,103.1875,112.65771484375,120.882568359375,131.3857421875,-1.0966017743070404,-0.5351895031664344,0.0,0.46481049683356557,1.0583755294637067
E12_N44,D01_027469_2243_XI_44N347W,26445,123.94140625,32.8564453125,77.1390625,105.8515625,123.94140625,138.7080078125,156.1275390625,-1.424449398127508,-0.5505721503938178,0.0,0.4494278496061822,0.9795987516718682
E12_N44,D04_028735_2267_XI_46N346W,77185,131.1708984375,39.8486328125,96.22011718750001,113.580078125,131.1708984375,153.4287109375,167.885546875,-0.8770885920843032,-0.441440999877466,0.0,0.558559000122534,0.9213527753951719
E12_N44,D04_028801_2268_XN_46N348W,9421,144.8486328125,30.5166015625,95.6923828125,127.8955078125,144.8486328125,158.412109375,176.20703125,-1.6108035457134628,-0.5555377772088707,0.0,0.4444622227911293,1.0275848827162468
E12_N44,F02_036396_2272_XI_47N346W,661,133.1728515625,14.16015625,118.8798828125,127.4248046875,133.1728515625,141.5849609375,206.505859375,-1.0093793103448276,-0.40593103448275863,0.0,0.5940689655172414,5.178827586206896
E12_N44,F02_036752_2293_XN_49N345W,1991,111.4599609375,16.302734375,89.27734375,102.5048828125,111.4599609375,118.8076171875,127.17138671875,-1.3606685036540074,-0.5492991493949922,0.0,0.4507008506050078,0.9637294836468192
E12_N44,F04_037530_2282_XN_48N345W,62178,134.310546875,24.546142578125,98.199072265625,120.61376953125,134.310546875,145.159912109375,157.82060546875,-1.4711669866024804,-0.558001213435315,0.0,0.44199878656468505,0.9577903541838648
E12_N44,F18_042739_2263_XI_46N345W,6128,150.39794921875,14.070068359375,119.15341796875,142.428955078125,150.39794921875,156.4990234375,165.332080078125,-2.2206381981919447,-0.5663792056358558,0.0,0.4336207943641443,1.0614113931738118
E12_N44,F22_044506_2244_XI_44N345W,711,115.9990234375,15.177734375,70.583984375,106.14794921875,115.9990234375,121.32568359375,128.90380859375,-2.992214644189937,-0.6490477416033973,0.0,0.35095225839660277,0.8502444987775061
E12_N44,G06_020401_2244_XN_44N344W,771,118.1552734375,21.814453125,96.1650390625,108.05908203125,118.1552734375,129.87353515625,141.72802734375,-1.008058017727639,-0.46282120153997675,0.0,0.5371787984600233,1.0806025606589669
E12_N44,G14_023803_2250_XN_45N347W,11694,130.70263671875,22.07666015625,100.791552734375,119.243896484375,130.70263671875,141.320556640625,156.730908203125,-1.3548735983013733,-0.5190431955411055,0.0,0.48095680445889455,1.1789949793201076
E12_N44,G16_024647_2264_XI_46N345W,1200,133.90966796875,21.8115234375,106.21826171875,120.205322265625,133.90966796875,142.016845703125,155.28154296875,-1.269576897246474,-0.6283075889858966,0.0,0.37169241101410344,0.9798432952764714
E12_N44,G17_024713_2277_XN_47N347W,14565,121.169921875,16.6044921875,102.9884765625,113.3115234375,121.169921875,129.916015625,155.47421874999998,-1.0949714756219493,-0.4732694230429924,0.0,0.5267305769570075,2.0659648297359277
E12_N44,G17_025003_2300_XN_50N345W,3641,120.8818359375,9.068359375,100.8798828125,115.9619140625,120.8818359375,125.0302734375,130.376953125,-2.2056859788929573,-0.5425371527029937,0.0,0.45746284729700626,1.047060090458755
E12_N44,G18_025069_2250_XN_45N347W,4241,139.630859375,39.83203125,96.8193359375,122.3671875,139.630859375,162.19921875,208.1845703125,-1.0748014121800529,-0.4334117877807198,0.0,0.5665882122192801,1.7210699225262331
E12_N44,G18_025148_2290_XN_49N344W,19130,124.85302734375,26.966796875,93.59443359375,111.3125,124.85302734375,138.279296875,157.228271484375,-1.1591511552111249,-0.5021184906206997,0.0,0.49788150937930037,1.200559498804954
E12_N44,G18_025425_2271_XI_47N346W,97802,120.7333984375,41.138916015625,81.496240234375,101.94775390625,120.7333984375,143.086669921875,162.95395507812498,-0.953772291623394,-0.4566392688644254,0.0,0.5433607311355746,1.0262923948844243
E12_N44,G22_026836_2261_XI_46N345W,101677,124.568359375,37.505859375,58.4408203125,104.2294921875,124.568359375,141.7353515625,174.4111328125,-1.7631255532989638,-0.5422850596261001,0.0,0.4577149403738999,1.3289329792219966
E12_N44,J01_045126_2244_XI_44N345W,68652,123.07080078125,24.22509765625,77.7169921875,110.291015625,123.07080078125,134.51611328125,156.087939453125,-1.8721826940519624,-0.5275431842460645,0.0,0.47245681575393544,1.3629310866103637
E12_N44,J01_045139_2268_XI_46N346W,216118,138.7587890625,24.62109375,100.677587890625,123.541015625,138.7587890625,148.162109375,158.55859375,-1.5466900682214817,-0.6180786926860226,0.0,0.3819213073139775,0.8041805489449468
E12_N44,J05_046550_2228_XI_42N346W,1416,121.49169921875,10.15673828125,109.144775390625,115.842041015625,121.49169921875,125.998779296875,131.2421875,-1.2156386712177298,-0.5562472958030864,0.0,0.4437527041969136,0.9600019229844718
E12_N44,J05_046906_2268_XI_46N346W,16816,104.65380859375,18.579345703125,80.6484375,95.1328125,104.65380859375,113.712158203125,129.2197265625,-1.2920460966347354,-0.5124505591253729,0.0,0.48754944087462715,1.3222165280351112
E12_N44,J14_050176_2232_XN_43N344W,41877,89.806640625,20.6435546875,53.3451171875,80.7158203125,89.806640625,101.359375,112.684765625,-1.76624249018402,-0.4403708784710724,0.0,0.5596291215289275,1.1082454231515209
E12_N44,J16_051099_2232_XN_43N344W,19184,101.74609375,24.581298828125,72.597119140625,88.32763671875,101.74609375,112.908935546875,137.625634765625,-1.185819138898545,-0.5458807170879476,0.0,0.45411928291205245,1.4596275512737744
E12_N44,J17_051310_2260_XI_46N345W,2865,149.9970703125,38.4208984375,99.4892578125,130.8515625,149.9970703125,169.2724609375,189.35566406249995,-1.314592176498996,-0.4983097374374095,0.0,0.5016902625625905,1.0244058663548776
E12_N44,J20_052589_2280_XN_48N344W,11277,118.5947265625,25.7861328125,80.43281250000001,105.158203125,118.5947265625,130.9443359375,150.4197265625,-1.4799394054156405,-0.5210755538723727,0.0,0.47892444612762736,1.2341904942245783
E12_N44,K02_054000_2257_XN_45N347W,8810,131.86083984375,25.107177734375,96.06279296875,119.42333984375,131.86083984375,144.530517578125,159.02587890625,-1.4258092746915079,-0.4953762677583407,0.0,0.5046237322416592,1.0819630684856911
E12_N44,K04_054923_2229_XN_42N346W,604,105.9404296875,8.609130859375,97.812890625,102.341552734375,105.9404296875,110.95068359375,119.882373046875,-0.9440603465388657,-0.4180302299861044,0.0,0.5819697700138956,1.619436803448374
E12_N44,K04_055068_2264_XN_46N345W,37794,122.11572265625,45.18212890625,71.277001953125,93.974609375,122.11572265625,139.15673828125,154.77973632812498,-1.1251953357180682,-0.6228372580592869,0.0,0.37716274194071303,0.7229410048307087
E12_N44,P04_002587_2231_XN_43N346W,46930,103.38134765625,26.55615234375,50.586376953125,87.23388671875,103.38134765625,113.7900390625,130.506396484375,-1.9880504532333096,-0.6080497177634361,0.0,0.39195028223656386,1.0214223987349913
E12_N44,P14_006701_2263_XI_46N344W,157738,128.068359375,29.31640625,80.164892578125,111.9501953125,128.068359375,141.2666015625,160.671044921875,-1.6340156562291803,-0.5498001332445037,0.0,0.45019986675549634,1.1120969353764156
E12_N44,P16_007123_2241_XN_44N347W,77704,109.224609375,25.70458984375,58.9830078125,94.099365234375,109.224609375,119.803955078125,139.32373046874991,-1.954577056778679,-0.5884258115988831,0.0,0.411574188401117,1.1709629010504687
E12_N44,P17_007492_2261_XN_46N344W,301007,117.349609375,32.17626953125,78.666015625,101.4384765625,117.349609375,133.61474609375,157.7158203125,-1.2022398591741656,-0.49449899084935584,0.0,0.5055010091506442,1.2545335903000137
E12_N44,P18_007914_2270_XN_47N346W,58869,143.103515625,26.89453125,106.78203125,128.6806640625,143.103515625,155.5751953125,170.934375,-1.3505156136528684,-0.5362745098039216,0.0,0.46372549019607845,1.0348148148148144
E12_N44,P19_008349_2220_XN_42N344W,7171,89.9697265625,12.89697265625,78.53173828125,84.99951171875,89.9697265625,97.896484375,124.12060546875,-0.8868738878582516,-0.3853784121455344,0.0,0.6146215878544656,2.6479763752697534
E12_N44,P19_008560_2245_XN_44N346W,42587,127.0380859375,20.7509765625,86.063671875,115.109375,127.0380859375,135.8603515625,148.81269531249998,-1.9745776271824558,-0.5748505812038214,0.0,0.4251494187961786,1.0493293802061265
E12_N44,P20_008916_2249_XN_44N348W,27323,110.4765625,40.49755859375,66.84228515625,86.82275390625,110.4765625,127.3203125,150.21005859374995,-1.0774545147638626,-0.5840798659255597,0.0,0.41592013407444023,0.9811331219329856
E16_N44,B04_011276_2233_XN_43N340W,58054,121.3916015625,24.577880859375,90.752001953125,111.29833984375,121.3916015625,135.876220703125,174.200537109375,-1.2466330919529953,-0.4106644415968849,0.0,0.5893355584031151,2.1486366480913075
E16_N44,B17_016300_2282_XN_48N340W,126979,143.1923828125,18.87158203125,119.83291015625,133.9951171875,143.1923828125,152.86669921875,170.79541015624994,-1.2378121038060497,-0.48736060441408574,0.0,0.5126393955859142,1.4626769127273638
E16_N44,B17_016366_2244_XN_44N342W,131945,106.640625,21.51171875,82.9298828125,96.2529296875,106.640625,117.7646484375,142.4724609375,-1.1022244416197569,-0.48288541855819866,0.0,0.5171145814418013,1.6656891229344466
E16_N44,B19_016933_2278_XN_47N342W,107777,131.4189453125,25.080078125,99.841796875,119.6142578125,131.4189453125,144.6943359375,167.880859375,-1.259053033252862,-0.47067985359395687,0.0,0.5293201464060432,1.4538197959660462
E16_N44,B19_016999_2240_XN_44N343W,163745,106.083984375,20.181640625,66.8115234375,95.236328125,106.083984375,115.41796875,130.6083984375,-1.9459498693506243,-0.5375012097164424,0.0,0.46249879028355756,1.2151843607858317
E16_N44,D01_027482_2300_XN_50N343W,11777,141.490234375,6.7744140625,132.7486328125,138.21875,141.490234375,144.9931640625,153.08828125,-1.2903848926048715,-0.4829176877612801,0.0,0.5170823122387199,1.7120369035606162
E16_N44,D04_028603_2250_XN_45N342W,23676,119.72412109375,55.336181640625,77.710205078125,93.49462890625,119.72412109375,148.830810546875,186.09521484375,-0.7592485561884257,-0.4740025677565661,0.0,0.5259974322434339,1.199415857440979
E16_N44,F01_036053_2245_XN_44N341W,87787,114.6513671875,23.61181640625,77.2447265625,102.64404296875,114.6513671875,126.255859375,147.393359375,-1.584233926835825,-0.5085303058502388,0.0,0.49146969414976116,1.3866782472030932
E16_N44,F01_036119_2291_XN_49N343W,1323,138.6650390625,10.1201171875,120.54970703125,133.15087890625,138.6650390625,143.27099609375,149.8421875,-1.7900318440606007,-0.5448711763002991,0.0,0.45512882369970087,1.1044485187686957
E16_N44,F02_036475_2241_XI_44N341W,15590,108.9775390625,19.910888671875,78.8103515625,97.81396484375,108.9775390625,117.724853515625,136.32285156249998,-1.5151100484335722,-0.5606768438477101,0.0,0.43932315615228984,1.373384832321745
E16_N44,F04_037187_2244_XN_44N342W,44049,124.943359375,21.4248046875,94.5263671875,114.9833984375,124.943359375,136.408203125,185.8095703125,-1.419709193673367,-0.46487989425224485,0.0,0.5351201057477551,2.840922558001732
E16_N44,F05_037754_2257_XN_45N340W,56417,127.453125,24.7861328125,85.57109375,114.51171875,127.453125,139.2978515625,158.7375,-1.6897364170048461,-0.5221228477995351,0.0,0.4778771522004649,1.2621724912336003
E16_N44,F18_042752_2240_XI_44N340W,474,133.033203125,32.5693359375,88.418017578125,115.062744140625,133.033203125,147.632080078125,165.595849609375,-1.369852478186561,-0.5517600671644028,0.0,0.44823993283559715,0.9997946088573054
E16_N44,G01_018568_2294_XI_49N340W,25537,148.494140625,17.111328125,124.0431640625,139.544921875,148.494140625,156.65625,168.2783203125,-1.428935053076133,-0.5229996575733363,0.0,0.4770003424266636,1.1562036297226344
E16_N44,G16_024581_2233_XN_43N343W,21267,85.623046875,18.642578125,66.60966796875,77.64453125,85.623046875,96.287109375,135.54404296875,-1.019889994761655,-0.427972760607648,0.0,0.572027239392352,2.6777946568884237
E16_N44,G17_024937_2267_XN_46N343W,57822,132.873046875,31.00439453125,76.237890625,117.38818359375,132.873046875,148.392578125,166.753857421875,-1.826681575507504,-0.49944091846858907,0.0,0.5005590815314109,1.0927744617855966
E16_N44,G18_025148_2290_XN_49N344W,12870,134.60302734375,19.635986328125,98.945751953125,124.083251953125,134.60302734375,143.71923828125,163.954345703125,-1.815914657648361,-0.5357395964142287,0.0,0.4642604035857713,1.4947717862959877
E16_N44,G23_027271_2293_XN_49N342W,8010,145.39501953125,10.685791015625,129.7134765625,139.8330078125,145.39501953125,150.518798828125,157.58037109375,-1.4675135369782262,-0.5205053805204597,0.0,0.4794946194795403,1.1403321985880408
E16_N44,J06_046985_2245_XN_44N341W,407,130.7470703125,21.8408203125,106.40732421875,121.2412109375,130.7470703125,143.08203125,157.76044921875,-1.1144153811759443,-0.43523362396601833,0.0,0.5647663760339817,1.2368298680974743
E16_N44,J06_047275_2252_XN_45N340W,2383,142.6748046875,13.4052734375,120.97685546875,134.69189453125,142.6748046875,148.09716796875,156.40537109375,-1.6186129525752164,-0.5955052087127559,0.0,0.40449479128724414,1.0242660450207624
E16_N44,J20_052523_2243_XN_44N341W,13951,119.3759765625,30.08642578125,65.3408203125,103.85595703125,119.3759765625,133.9423828125,173.0048828125,-1.795997857734067,-0.5158478991187497,0.0,0.4841521008812503,1.7824950906405699
E16_N44,K03_054514_2235_XN_43N340W,5683,120.5869140625,10.81640625,90.01503906250001,115.84912109375,120.5869140625,126.66552734375,163.80566406249997,-2.8264355362946905,-0.4380191404839292,0.0,0.5619808595160708,3.9956663055254578
E16_N44,K03_054725_2281_XN_48N341W,15898,146.52294921875,7.749755859375,133.90478515625,142.443359375,146.52294921875,150.193115234375,156.510498046875,-1.6282014932426048,-0.5264152726585389,0.0,0.4735847273414611,1.2887565762530322
E16_N44,K04_054870_2270_XN_47N340W,442,130.7158203125,23.5224609375,107.15966796875,119.88427734375,130.7158203125,143.40673828125,159.738623046875,-1.0014323078839207,-0.46047660563789594,0.0,0.5395233943621041,1.233833603188442
E16_N44,P13_006279_2234_XN_43N342W,59231,86.0478515625,11.931640625,72.14453125,80.888671875,86.0478515625,92.8203125,115.8251953125,-1.1652479947618268,-0.4323948273039777,0.0,0.5676051726960223,2.495662137829432
E16_N44,P14_006635_2267_XN_46N343W,266369,126.76171875,29.4638671875,79.0712890625,110.8798828125,126.76171875,140.34375,161.94589843749998,-1.6186072718835969,-0.5390275430048722,0.0,0.4609724569951278,1.1941466971595234
E16_N44,P15_006714_2256_XI_45N340W,190740,120.1083984375,28.0166015625,80.066357421875,107.0703125,120.1083984375,135.0869140625,179.4892578125,-1.4292254871204992,-0.4653700024399596,0.0,0.5346299975600405,2.119488305622364
E16_N44,P15_006925_2229_XN_42N340W,546,84.6416015625,17.798583984375,54.044189453125,74.4638671875,84.6416015625,92.262451171875,105.36767578125,-1.719092492764358,-0.5718283198222296,0.0,0.42817168017777046,1.1644788280317682
E16_N44,P16_007215_2254_XN_45N339W,35164,133.9619140625,21.412353515625,108.5703125,122.943359375,133.9619140625,144.355712890625,155.066943359375,-1.1858388917393534,-0.5145886779545066,0.0,0.4854113220454934,0.9856473405165037
E16_N44,P16_007426_2266_XN_46N341W,302435,126.6943359375,28.57763671875,95.7220703125,113.2177734375,126.6943359375,141.79541015625,172.78837890625,-1.0837938045688318,-0.47157722076990105,0.0,0.528422779230099,1.6129410357612721
E16_N44,P17_007492_2261_XN_46N344W,22732,129.232421875,39.265869140625,27.75712890625,103.123291015625,129.232421875,142.38916015625,157.753857421875,-2.5843129208557944,-0.6649319480454882,0.0,0.33506805195451184,0.7263671012789666
E16_N44,P19_008573_2263_XI_46N342W,271343,120.2080078125,33.06884765625,82.23544921875,104.2451171875,120.2080078125,137.31396484375,172.41171874999998,-1.1482879291251382,-0.4827168696936139,0.0,0.5172831303063862,1.578637135474344
E16_N44,P20_008863_2272_XN_47N341W,44204,128.7451171875,31.254150390625,95.5494140625,112.275390625,128.7451171875,143.529541015625,166.30786132812497,-1.0621214369966487,-0.5269612629572635,0.0,0.4730387370427365,1.2018481920369941
E4_N40,B01_010103_2236_XI_43N355W,130900,127.9384765625,47.087158203125,74.340771484375,101.474365234375,127.9384765625,148.5615234375,166.8271484375,-1.1382658695798704,-0.5620239644525559,0.0,0.43797603554744413,0.8258870010214187
E4_N40,B17_016195_2250_XN_45N354W,37824,122.173828125,26.948974609375,94.80791015625,108.926513671875,122.173828125,135.87548828125,149.131689453125,-1.0154715852984606,-0.4915702599132113,0.0,0.5084297400867888,1.0003297609233308
E4_N40,B19_017039_2250_XN_45N354W,21054,142.2802734375,21.469482421875,117.017578125,131.97119140625,142.2802734375,153.440673828125,170.3939453125,-1.1766792890526387,-0.48017375680869695,0.0,0.5198262431913031,1.3094713380866279
E4_N40,D01_027588_2249_XI_44N354W,4599,142.443359375,55.60107421875,87.63046875,112.546875,142.443359375,168.14794921875,187.49843749999997,-0.9858243099647847,-0.5376961649585935,0.0,0.4623038350414065,0.8103274758279099
E4_N40,D05_029144_2242_XN_44N353W,31390,98.77001953125,54.9208984375,52.58544921875,76.890625,98.77001953125,131.8115234375,168.71811523437498,-0.840928892761251,-0.3983801276694109,0.0,0.6016198723305891,1.2736152847667985
E4_N40,D16_033469_2256_XI_45N355W,1939,156.96484375,25.12841796875,102.65634765625,142.19677734375,156.96484375,167.3251953125,179.7876953125,-2.1612381711132267,-0.587703787186911,0.0,0.41229621281308904,0.9082486446573268
E4_N40,F03_036871_2196_XN_39N353W,6580,125.0947265625,26.3212890625,84.095703125,111.6650390625,125.0947265625,137.986328125,162.12685546875,-1.5576373687530145,-0.5102214966794049,0.0,0.48977850332059514,1.406926872704337
E4_N40,F18_042924_2195_XN_39N354W,18096,83.14990234375,63.581787109375,20.344970703125,43.387451171875,83.14990234375,106.96923828125,143.14013671875,-0.9877817924901413,-0.6253748593677404,0.0,0.3746251406322596,0.9435128690516874
E4_N40,F20_043425_2207_XN_40N354W,11571,122.94140625,37.08935546875,67.93994140625,104.05126953125,122.94140625,141.140625,167.32568359375,-1.4829447465079846,-0.5093142353111547,0.0,0.4906857646888453,1.1966850537790124
E4_N40,F20_043702_2224_XN_42N356W,8072,135.4375,38.709716796875,96.16083984375,113.919189453125,135.4375,152.62890625,166.99848632812498,-1.0146460218851503,-0.5558891236479455,0.0,0.4441108763520545,0.8153246507521045
E4_N40,F21_043926_2195_XI_39N351W,3426,89.44873046875,23.42041015625,38.454345703125,74.719970703125,89.44873046875,98.140380859375,110.936767578125,-2.1773480662983427,-0.6288856457833837,0.0,0.37111435421661626,0.9174919211925362
E4_N40,F21_043992_2214_XI_41N353W,190422,125.71337890625,55.11376953125,70.55087890625,84.687744140625,125.71337890625,139.801513671875,152.0263671875,-1.0008841795646433,-0.7443808528168827,0.0,0.2556191471831173,0.477430386363435
E4_N40,F22_044414_2195_XI_39N352W,13214,94.95263671875,13.82421875,83.371875,89.7919921875,94.95263671875,103.6162109375,118.03994140624998,-0.8377154563435997,-0.37330460582085334,0.0,0.6266953941791467,1.6700621644532339
E4_N40,F22_044480_2251_XI_45N352W,6579,166.328125,17.3291015625,138.8978515625,156.58349609375,166.328125,173.91259765625,181.523828125,-1.5829022259791494,-0.5623274161735701,0.0,0.43767258382643,0.8768892645815719
E4_N40,F23_044691_2235_XI_43N355W,693,102.79296875,31.7314453125,75.0568359375,88.7529296875,102.79296875,120.484375,131.2912109375,-0.8740898039577756,-0.4424645308220232,0.0,0.5575354691779768,0.898107284645924
